Kode URL;Unit Kerja;Ruang;No;Nibar;Nomor Register;Kode Barang;Nama Barang;Spesifikasi Nama Barang;Merk/Type;Tahun Perolehan;Jumlah;Satuan;Ket.
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;166;94544;10;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;165;94545;11;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;151;94546;12;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;162;94547;13;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;153;94548;14;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;161;94549;15;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;170;94550;16;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;154;94551;17;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;168;94552;18;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;152;94553;19;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;167;94554;20;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;163;94555;21;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;159;94556;22;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;157;94557;23;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;158;94558;24;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;156;94559;25;01.03.02.05.02.01.008;Meja Rapat;;meja rapat(74);2000;1;Buah;PSTW Abiyoso
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;171;95163;16;01.03.02.05.02.01.071;Lemari Pakaian;;solid wood (153);2006;1;Buah;PSTW Budhi LUhur
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;172;95271;103;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;173;95304;136;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;174;95306;138;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;2;96014;1;01.03.02.01.03.05.010;Pompa Air;;Shimizu jet pump;2020;1;Unit;Pengadaan pompa air
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;1;96017;4;01.03.02.01.03.05.010;Pompa Air;;Shimizu jet pump;2020;1;Unit;Pengadaan pompa air
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;4;96022;1;01.03.02.02.01.04.001;Sepeda Motor;;Honda/A1F02N37M1A/T;2020;1;Unit;Pengadaan sepeda motor
Aula_AB;BALAI PSTW UNIT ABIYOSO;Aula AB;3;96023;2;01.03.02.02.01.04.001;Sepeda Motor;" - Besi,plastik,karet";Honda/A1F02N37M1A/T;2020;1;Unit;Pengadaan sepeda motor
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;6;93869;230;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;3;93942;303;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;5;93943;304;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;4;93944;305;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;2;93947;308;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;8;94025;386;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;7;94027;388;01.03.02.05.02.01.003;Kursi Besi/Metal;;Kursi besi (78);2000;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;71;94145;1;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;10;94146;2;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;9;94147;3;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;40;94176;32;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;39;94177;33;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;38;94178;34;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;37;94179;35;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;36;94180;36;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;35;94181;37;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;70;94182;38;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;69;94183;39;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;68;94188;44;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;67;94189;45;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;66;94190;46;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;65;94191;47;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;64;94192;48;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;34;94193;49;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;63;94195;51;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;62;94196;52;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;61;94197;53;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;60;94198;54;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;59;94199;55;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;33;94200;56;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;58;94201;57;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;57;94202;58;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;56;94203;59;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;55;94204;60;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;54;94205;61;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;53;94206;62;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;32;94207;63;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;52;94208;64;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;51;94209;65;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;50;94210;66;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;49;94211;67;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;31;94214;70;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;30;94215;71;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;48;94216;72;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;29;94217;73;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;47;94218;74;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;46;94219;75;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;45;94220;76;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;44;94221;77;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;43;94222;78;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;28;94223;79;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;42;94224;80;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;41;94225;81;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;27;94226;82;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;26;94227;83;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;25;94228;84;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;24;94229;85;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;23;94230;86;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;22;94231;87;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;21;94232;88;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;20;94233;89;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;19;94234;90;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;18;94235;91;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;17;94236;92;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;16;94237;93;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;15;94238;94;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;14;94239;95;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;13;94240;96;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;12;94241;97;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;11;94242;98;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2017;1;Buah;-
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;72;94505;8;01.03.02.05.02.01.005;Sice;;zice kayu(92);1994;1;Unit;Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;73;94510;13;01.03.02.05.02.01.005;Sice;;zice kayu(92);1994;1;Unit;Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;74;95730;2;01.03.02.05.02.06.039;Mimbar/Podium;;;2016;1;Unit;kayu jati
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;75;95957;14;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;76;95962;19;01.03.02.07.01.12.007;Tiang Keseimbangan;;Hand Relay(252);2008;1;Buah;PSTW Budhi Luhur
Aula_BL;BALAI PSTW UNIT ABIYOSO;Aula BL;1;96583;4;01.03.02.04.01.02.007;Penyemprot Tangan (Hand Sprayer);;FIRMAN 2 IN 1 FKS 16 S;2020;1;Buah;BELANJA BTT BERUPA HAND SPRAYER DI BPSTW JUMLAH 2 BUAH
Dapur;BALAI PSTW UNIT ABIYOSO;Dapur;2;20230345187;2;01.03.02.05.02.05.018;Blender;blender - kaca;philips;2023;1;Buah;pembelian blender 
Dapur;BALAI PSTW UNIT ABIYOSO;Dapur;1;20230345188;1;01.03.02.05.02.05.005;Rice Cooker (Alat Dapur);Rice cooker - -;-;2023;1;Buah;pembelian rice cooker
Dapur;BALAI PSTW UNIT ABIYOSO;Dapur;5;40242417753;1;01.03.02.05.02.05.026;lain lain alat dapur;Panci - stenlis;N/A;2024;1;Buah;Pengadaan alat dapur
Dapur;BALAI PSTW UNIT ABIYOSO;Dapur;4;40242417754;2;01.03.02.05.02.05.026;lain lain alat dapur;Panci - stenlis;N/A;2024;1;Buah;Pengadaan alat dapur
Dapur;BALAI PSTW UNIT ABIYOSO;Dapur;3;40242417755;3;01.03.02.05.02.05.026;lain lain alat dapur;Panci - stenlis;N/A;2024;1;Buah;Pengadaan alat dapur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;49;20230345186;1;01.03.02.05.02.05.018;Blender;blender - kaca;philips;2023;1;Buah;pembelian blender 
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;41;20230345189;2;01.03.02.05.02.05.005;Rice Cooker (Alat Dapur);Rice cooker - -;-;2023;1;Buah;pembelian rice cooker
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;31;210347156;10;01.03.02.05.02.02.001;Jam Mekanis;Jam dinding - Plastik dan kaca;;2021;1;Buah;Belanja barang dan jasa
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;40;220002672;1;01.03.02.05.02.05.005;Rice Cooker (Alat Dapur);Rice Cooker - besi;;2022;1;Unit;pembelian rice cooker
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;33;220221462;1;01.03.02.05.02.04.009;Reach In Frezzer;Frezzer - plastik/besi;;2022;1;Unit;
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;50;220246236;1;01.03.02.05.02.05.025;Thermos Air;Jumbo Air Panas - Plastik;;2022;1;Buah;
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;53;60251865382;1;01.03.02.13.03.02.002;Kapasitas Sedang (Alat Pengolahan Air);"Mesin RO - plastik, kaca, alumunium";N/A;2025;1;Unit;Belanja modal mesin RO di BPSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;3;93850;211;01.03.02.05.02.01.003;Kursi Besi/Metal;;Chitos (82);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;2;93903;264;01.03.02.05.02.01.003;Kursi Besi/Metal;;Chitos (82);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;4;94114;70;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2016;1;Buah;kursi besi lipat
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;5;94117;73;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2016;1;Buah;kursi besi lipat
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;6;94120;76;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2016;1;Buah;kursi besi lipat
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;7;94126;82;01.03.02.05.02.01.003;Kursi Besi/Metal;;chitos;2016;1;Buah;kursi besi lipat
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;10;94389;68;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;9;94390;69;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;8;94391;70;01.03.02.05.02.01.004;Kursi Kayu;;kursi kayu makan (88);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;11;94882;10;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;13;94883;11;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;12;94887;15;01.03.02.05.02.01.053;Meja Makan;;meja makan (73);2000;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;15;94909;9;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;14;94910;10;01.03.02.05.02.01.055;Lemari Kayu;;kayu;1994;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;16;95025;6;01.03.02.05.02.01.057;Kasur;;Elite;2012;1;Unit;Berita Acara Penyerahan Barang Inventaris berupa Tempat Tidur Kayu (Lengkap) dan Kasur/Springbed
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;20;95312;144;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;19;95313;145;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;18;95314;146;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;17;95315;147;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;30;95316;148;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;23;95317;149;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;21;95318;150;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;29;95319;151;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;28;95320;152;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;27;95321;153;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;26;95324;156;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;25;95325;157;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;24;95326;158;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;22;95333;165;01.03.02.05.02.01.078;Gordyn;;;2014;1;Meter;PSTW Budhi Luhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;32;95536;1;01.03.02.05.02.04.001;Lemari Es;;tosiba(140);2005;1;Buah;PSTW Abiyoso
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;36;95577;2;01.03.02.05.02.05.002;Kompor Gas (Alat Dapur);;1 tungku;2017;1;Buah;-
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;35;95581;6;01.03.02.05.02.05.002;Kompor Gas (Alat Dapur);;1 tungku;2017;1;Buah;-
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;34;95582;7;01.03.02.05.02.05.002;Kompor Gas (Alat Dapur);;1 tungku;2017;1;Buah;-
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;37;95588;2;01.03.02.05.02.05.002;Kompor Gas (Alat Dapur);;Rinnai;2020;1;Unit;Pengadaan kompor gas
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;39;95603;2;01.03.02.05.02.05.005;Rice Cooker (Alat Dapur);;Blender;2017;1;Buah;Blender
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;38;95604;3;01.03.02.05.02.05.005;Rice Cooker (Alat Dapur);;Blender;2017;1;Buah;Blender
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;44;95612;1;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;45;95613;2;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;46;95614;3;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;48;95615;4;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;43;95616;5;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;47;95617;6;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;42;95618;7;01.03.02.05.02.05.009;Tabung Gas;;tabung gas (166);1999;1;Buah;PSTW Budhi LUhur
Dapur_AB;BALAI PSTW UNIT ABIYOSO;Dapur AB;51;95668;16;01.03.02.05.02.06.002;Televisi;;Samsung;2014;1;Unit;Abiyoso dan Budhi Luhur
